,Location,Price,Area,Longitude,Latitude
1034,"DesaMogana,KecamatanBanjar,Kab.Pandeglang(SampingKantorKelurahanMogana)Banjar,Pandeglang",Rp92.000.000,Pandeglang,106.1067474,-6.3097661
1035,JakartaSelatan,Rp11.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1036,"PantaiIndahKapuk,JakartaUtara.PantaiIndahKapuk,JakartaUtara",Rp2.630.000.000,Jakarta Utara,106.90069022428446,-6.136197
1037,"Cibaduyut,Bandung",Rp440.000.000,Bandung,107.6049539,-6.9344694
1038,"Jl.LaksamanaYosSudarsoKav30A,SunterJaya,JakartaUtara,IndonesiaSunterJaya,JakartaUtara",Rp385.000.000,Jakarta Utara,106.90069022428446,-6.136197
1039,"JlnH.TaminpitaraPancoranMas,Depok",Rp380.000.000,Depok,106.8138131,-6.4074657
1040,"jl.pemudacipayungdepok(lihatpetalokasi)Cipayung,Depok",Rp160.000.000,Depok,106.8138131,-6.4074657
1041,"SetiabudijakartaSelatanSetiaBudi,JakartaSelatan",Rp60.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1042,"Manahan,Solo",Rp1.200.000.000,Solo,110.828448,-7.5692462
1043,"Jl.MTHaryonoKav.2-3Pancoran,JakartaSelatan",Rp2.900.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1044,"Indonesia,JakartaSelatan,JalanKemangRayaKemang,JakartaSelatan",Rp11.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1045,"Indonesia,BandungKota,JalanCukangKawungCikutra,Bandung",Rp749.000.000,Bandung,107.6049539,-6.9344694
1046,"TanjungTiram,Asahan",Rp19.200.000.000,Asahan,99.8905262468976,3.0963433
1047,"Jagakarsa,JakartaSelatan",Rp1.210.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1048,"CitraGrandCibuburCDBCibubur,JakartaTimur",Rp1.300.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1049,"Katapang,Bandung",Rp110.000.000,Bandung,107.6049539,-6.9344694
1050,"JlRayaJatimakmurPondokGedeBekasiKotaPondokGede,Bekasi",Rp410.000.000,Bekasi,106.9945444,-6.2349858
1051,"Indonesia,Bantul,9,JalanWatesYogyakarta",Rp787.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
1052,"jl.suhudhidayatwarungbambukarawangKarawangTimur,Karawang",Rp429.875.000,Karawang,107.307897,-6.3042012
1053,"Jl.TanjungMenteng,JakartaPusat",Rp55.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1054,"CitraGrandCibuburCDBCibubur,JakartaTimur",Rp1.300.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1055,"JalanDegolan,Bulus2,CandibinangunPakem,Sleman",Rp292.000.000,Sleman,110.38129042693123,-7.6894175
1056,"Jagakarsa,JakartaSelatan",Rp1.210.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1057,"Indonesia,BandungKota,JalanCukangKawungCikutra,Bandung",Rp749.000.000,Bandung,107.6049539,-6.9344694
1058,"Katapang,Bandung",Rp110.000.000,Bandung,107.6049539,-6.9344694
1059,"JalanHamengkubuwonoIX,UjungMenteng,Cakung,JakartaTimur",Rp1.500.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1060,"Indonesia,Sumedang,JatinangorJatinangor,Sumedang",Rp860.000.000,Sumedang,107.9206982,-6.8592431
1061,"PerumahanBilabongDesaCimanggisKecamatanBojongGedeKabupatenBogorDekatTolKayumanisBogorKotaBojongGede,Bogor",Rp346.500.000,Bogor,106.7972421,-6.5962986
1062,"PuriharmonipasirmuktiCiteureup,Bogor",Rp168.000.000,Bogor,106.7972421,-6.5962986
1063,"Bintaro,TangerangSelatan",Rp2.750.000.000,Tangerang,106.6384468,-6.1760311
1064,"CilandakBarat,JakartaSelatan",Rp2.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1065,"PondokCabe,TangerangSelatan",Rp18.588.900.000,Tangerang,106.6384468,-6.1760311
1066,"Indonesia,16523,Depok,JalanTerusanHajiNawiMalikPamulang,TangerangSelatan",Rp22.750.000.000,Tangerang,106.6384468,-6.1760311
1067,"Rancamaya,Bogor",Rp855.000.000,Bogor,106.7972421,-6.5962986
1068,"Indonesia,40262,BandungKota,JalanJenderalAhmadYanino.669Padasuka,Bandung",Rp320.000.000,Bandung,107.6049539,-6.9344694
1069,"GadingSerpong,Tangerang",Rp2.392.000.000,Tangerang,106.6384468,-6.1760311
1070,"Indonesia,Mojokerto,PuriPuri,Mojokerto",Rp150.000.000,Mojokerto,112.50966915498462,-7.54104285
1071,"SawahBesar,JakartaPusat",Rp3.900.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1072,"Umbulharjo,Yogyakarta",Rp830.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
1073,"DesaSarawetLikupangTimur,MinahasaUtara",Rp5.000.000.000,Minahasa,125.155,1.7915
1074,"Singaraja,Indramayu",Rp150.000.000,Indramayu,103.7798337,-4.0517644
1075,"Jl.KalibataRayaPancoran,JakartaSelatan",Rp335.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1076,"PemdaCibinongCibinong,Bogor",Rp635.000.000,Bogor,106.7972421,-6.5962986
1077,"Bojonggede,Bogor",Rp245.000.000,Bogor,106.7972421,-6.5962986
1078,"BENOA,KUTASELATAN,BALIBenoa,Badung",Rp1.200.000.000,Badung,113.3703238,-7.1227296
1079,"BandungKulon,Bandung",Rp180.000.000,Bandung,107.6049539,-6.9344694
1080,"JlMochKahfiJagakarsa,JakartaSelatan",Rp1.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1081,"Tapos,Depok",Rp545.000.000,Depok,106.8138131,-6.4074657
1082,"Indonesia,BekasiKabupaten,BulakKapalPermaiBekasiJaya,Bekasi",Rp696.000.000,Bekasi,106.9945444,-6.2349858
1083,"Indonesia,BandungKabupaten,JalanSayuranRancamanyar,Bandung",Rp210.000.000,Bandung,107.6049539,-6.9344694
1084,"Menganti,Gresik",Rp300.000.000,Gresik,112.6598223201143,-5.79334655
1085,"Indonesia,15845,TangerangKabupaten,ForestaBumiSerpongDamai,TangerangSelatan",Rp1.650.000.000,Tangerang,106.6384468,-6.1760311
1086,"Buduran,Sidoarjo",Rp600.000.000,Sidoarjo,112.66022171549456,-7.4559622
1087,"Kalimulya,Depok",Rp775.000.000,Depok,106.8138131,-6.4074657
1088,"Indonesia,16341,BogorKabupaten,JalanAtmaAsnawiGunungSindur,Bogor",Rp2.358.000.000,Bogor,106.7972421,-6.5962986
1089,"Indonesia,TangerangSelatan,JalanTamanCirendeuCiputat,TangerangSelatan",Rp3.250.000.000,Tangerang,106.6384468,-6.1760311
1090,"Tamalanrea,Makassar",Rp125.000.000,Makassar,119.4124282,-5.1342962
1091,"Jagakarsa,JakartaSelatan",Rp1.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1092,"JalanDeltamasBoulevard,Sukamahi,CikarangPusat,Bekasi",Rp466.000.000,Bekasi,106.9945444,-6.2349858
1093,"JalanKavling,Gobah,PekanbaruTangkerangUtara,Pekanbaru",Rp1.550.000.000,Pekanbaru,101.4515727,0.5262455
1094,"Indonesia,60182,Surabaya,MargomulyoPermaiMargomulyo,Surabaya",Rp4.000.000.000,Surabaya,112.7378266,-7.2459717
1095,"Kuningan,JakartaSelatan",Rp14.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1096,"Cipete,JakartaSelatan",Rp12.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1097,"KahfiJagakarsa,JakartaSelatan",Rp2.350.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1098,"Indonesia,JakartaPusat,JalanCempakaPutihTimurICempakaPutih,JakartaPusat",Rp1.500.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1099,"Cilimus,Kuningan",Rp150.500.000,Kuningan,110.41436589495956,-6.96153255
1100,"Lembang,Bandung",Rp700.000.000,Bandung,107.6049539,-6.9344694
1101,"JalanSegarawana4No.19RT03RW17,DesaMejasemBarat,JawaTengahKramat,Tegal",Rp250.000.000,Tegal,109.1326480414001,-7.05571835
1102,"Cimanggis,Depok",Rp1.800.000.000,Depok,106.8138131,-6.4074657
1103,"JababekaCikarang,Bekasi",Rp9.168.000.000,Bekasi,106.9945444,-6.2349858
1104,"LapanganKobra,TambunSelatan,BekasiTambunSelatan,Bekasi",Rp28.348.000.000,Bekasi,106.9945444,-6.2349858
1105,"Indonesia,Bandung,CiwideyCiwidey,Bandung",Rp168.000.000,Bandung,107.6049539,-6.9344694
1106,"Cirendeu,TangerangSelatan",Rp690.000.000,Tangerang,106.6384468,-6.1760311
1107,"DesaPurnakaryaKecamatanTanraliliKabupatenMarosTanralili,Maros",Rp40.000.000,Maros,119.69284341781065,-4.9655024
1108,"CipayungJaya,Depok",Rp400.000.000,Depok,106.8138131,-6.4074657
1109,"Biringkanaya,Makassar",Rp63.000.000,Makassar,119.4124282,-5.1342962
1110,"KawasanDarussalam,Jl.LamKutaBandaAceh",Rp178.000.000,Banda Aceh,95.3192908,5.5528455
1111,"Ampera,JakartaSelatan",Rp5.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1112,"Perumahanpuriharmonipasirmuktijln.tajurCiteureup,Bogor",Rp231.000.000,Bogor,106.7972421,-6.5962986
1113,"PerumTamanalamandaTambunUtara,Bekasi",Rp400.000.000,Bekasi,106.9945444,-6.2349858
1114,"Indonesia,Tangerang,PamulangPamulangTimur,TangerangSelatan",Rp500.000.000,Tangerang,106.6384468,-6.1760311
1115,"Indonesia,Jember,SumbersariSumbersari,Jember",Rp150.000.000,Jember,113.7021772,-8.1688563
1116,"Cikampek,Karawang",Rp400.000.000,Karawang,107.307897,-6.3042012
1117,"Indonesia,BekasiKota,JalanEmeraldSpringsBekasiJaya,Bekasi",Rp1.600.000.000,Bekasi,106.9945444,-6.2349858
1118,"JlKayumanisMatraman,JakartaTimur",Rp795.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1119,"Indonesia,TasikmalayaKota,JalanAnggrekICipedes,Tasikmalaya",Rp750.000.000,Tasikmalaya,108.2201154,-7.3262484
1120,"KemangSelatanKemang,JakartaSelatan",Rp28.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1121,"PondokJaya,Depok",Rp299.000.000,Depok,106.8138131,-6.4074657
1122,"Indonesia,JakartaSelatan,JalanFalatehan1KebayoranBaru,JakartaSelatan",Rp12.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1123,"Laweyan,Solo",Rp799.000.000,Solo,110.828448,-7.5692462
1124,"Ciomas,Bogor",Rp500.000.000,Bogor,106.7972421,-6.5962986
1125,"Indonesia,Depok,Sawangan,JalanMawarSawangan,Depok",Rp756.900.000,Depok,106.8138131,-6.4074657
1126,"SepanjangJaya,Bekasi",Rp1.850.000.000,Bekasi,106.9945444,-6.2349858
1127,"jljatipadangutaraPasarMinggu,JakartaSelatan",Rp2.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1128,"Cibubur,Bekasi",Rp495.000.000,Bekasi,106.9945444,-6.2349858
1129,"CitraGarden3Pegadungan,JakartaBarat",Rp1.850.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1130,"JalanSebiay,HajimenaKedaton,BandarLampung",Rp180.000.000,Bandar Lampung,105.2643742,-5.4460713
1131,"Jl.MusaUjungNo.36G,Rawabelong,KebonJerukJakartaBarat11450KebonJeruk,JakartaBarat",Rp950.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1132,"SepanjangJaya,Bekasi",Rp675.000.000,Bekasi,106.9945444,-6.2349858
1133,"JLBENTENG-LUBUKPAKAMKOTALubukPakamPekan,DeliSerdang",Rp150.500.000,Serdang,106.86103562307852,-6.1589157
1134,GunungGadungBogor,Rp234.000.000.000,Bogor,106.7972421,-6.5962986
1135,"Jagabaya,ParungPanjang,Bogor",Rp544.470.000,Bogor,106.7972421,-6.5962986
1136,"Jalanrayapasirputihsawangandepok16519Sawangan,Depok",Rp235.000.000,Depok,106.8138131,-6.4074657
1137,"Canggu,Badung",Rp12.000.000.000,Badung,113.3703238,-7.1227296
1138,IndraprastaBogor,Rp699.000.000,Bogor,106.7972421,-6.5962986
1139,"Wonosari,Senden,Ngawen,KlatenNgawen,Klaten",Rp215.000.000,Klaten,110.6272787097259,-7.6749203999999995
1140,"Menganti,Surabaya",Rp300.000.000,Surabaya,112.7378266,-7.2459717
1141,"Jagakarsa,JakartaSelatan",Rp30.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1142,"Indonesia,BandungKabupaten,Margahayu,JalanRayaKopoPermaiMargahayu,Bandung",Rp450.000.000,Bandung,107.6049539,-6.9344694
1143,"GadingSerpong,Tangerang",Rp793.000.000,Tangerang,106.6384468,-6.1760311
1144,"jltulipungasanbadungbaliUngasan,Badung",Rp250.000.000,Badung,113.3703238,-7.1227296
1145,"Jl.DarusaadahCinangka,Depok",Rp663.300.000,Depok,106.8138131,-6.4074657
1146,"Indonesia,Gianyar,JalanRayaBuahanPayangan,Gianyar",Rp4.180.000.000,Gianyar,115.32605401537212,-8.5482357
1147,"JlRayaJatimakmurPondokGedeBekasiPondokGede,Bekasi",Rp225.000.000,Bekasi,106.9945444,-6.2349858
1148,"JlRadarAURIMekarSariCimanggisCimanggis,Depok",Rp695.000.000,Depok,106.8138131,-6.4074657
1149,"SummareconBekasiSummareconBekasi,Bekasi",Rp435.000.000,Bekasi,106.9945444,-6.2349858
1150,"Jatiwaringin,Bekasi",Rp1.100.000.000,Bekasi,106.9945444,-6.2349858
1151,"Indonesia,12440,JakartaSelatan,JalanKarangTengahRayaLebakBulus,JakartaSelatan",Rp45.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1152,"JlnWaruBambuApus,Cipayung,JakartaTimur,DKIJakartaBambuApus,JakartaTimur",Rp350.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1153,JlSaranaUtamalintaspekanbarubangkinangrimbopanjangPekanbaru,Rp150.500.000,Pekanbaru,101.4515727,0.5262455
1154,"Indonesia,12720,JakartaSelatan,JalanBangkaXIKemang,JakartaSelatan",Rp9.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1155,"BabakanMadangSentulCitySentulCity,Bogor",Kontakagenuntukharga,Bogor,106.7972421,-6.5962986
1156,Jl.R.H.UmarKp.CegerRt.002Rw.018Kel.JakasetiaKec.BekasiSelatanKotaBekasiBekasi,Rp13.776.000.000,Bekasi,106.9945444,-6.2349858
1157,"Gedebage,Bandung",Rp5.655.100.000,Bandung,107.6049539,-6.9344694
1158,"JL.MT.HARYONOKAV.21KEL.TEBETBARATJAKARTASELATAN12810MTHaryono,JakartaSelatan",Rp1.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1159,"Indonesia,JakartaUtara,JalanSunterKaryaSelatanSunter,JakartaUtara",Rp1.750.000.000,Jakarta Utara,106.90069022428446,-6.136197
1160,"jl.animancikaretCibinong,Bogor",Rp169.000.000,Bogor,106.7972421,-6.5962986
1161,"Rempoa,TangerangSelatan",Rp1.242.000.000,Tangerang,106.6384468,-6.1760311
1162,"Condet,JakartaTimur",Rp6.900.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1163,"Indonesia,BekasiKabupaten,JalanJatimulyaJatimulya,Bekasi",Rp450.000.000,Bekasi,106.9945444,-6.2349858
1164,"JlBukitGadingIndahRayaKelapaGadingKelapaGading,JakartaUtara",Rp5.500.000.000,Jakarta Utara,106.90069022428446,-6.136197
1165,"Indonesia,15414,TangerangSelatan,JalanSukaBakti2Bintaro,TangerangSelatan",Rp4.000.000.000,Tangerang,106.6384468,-6.1760311
1166,"Jl.KedungJaya,Kedungjaya,Kec.Babelan,Bekasi,JawaBarat17610Babelan,Bekasi",Rp373.500.000,Bekasi,106.9945444,-6.2349858
1167,"Cilebut,Bogor",Rp413.000.000,Bogor,106.7972421,-6.5962986
1168,"SudimaraPinang,Tangerang",Rp785.000.000,Tangerang,106.6384468,-6.1760311
1169,"Jl.TerusanSingkepRupiSukarameSukarame,BandarLampung",Rp150.000.000,Bandar Lampung,105.2643742,-5.4460713
1170,JLOtisaJatiNegaraJakartaTimurJakartaTimur,Rp14.500.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1171,"Lesanpuro,Malang",Rp2.750.000.000,Malang,112.6340291,-7.9771206
1172,"Indonesia,15414,TangerangSelatan,JalanSukaBakti2Bintaro,TangerangSelatan",Rp4.000.000.000,Tangerang,106.6384468,-6.1760311
1173,"Jl.KedungJaya,Kedungjaya,Kec.Babelan,Bekasi,JawaBarat17610Babelan,Bekasi",Rp373.500.000,Bekasi,106.9945444,-6.2349858
1174,"SudimaraPinang,Tangerang",Rp785.000.000,Tangerang,106.6384468,-6.1760311
1175,"Cilebut,Bogor",Rp413.000.000,Bogor,106.7972421,-6.5962986
1176,"JalanotistarayaJakartaTimurKampungMelayu,JakartaTimur",Rp15.000.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1177,"Bintaro,TangerangSelatan",Rp850.000.000,Tangerang,106.6384468,-6.1760311
1178,"Jl.CilandakkkoJakselCilandakTimur,JakartaSelatan",Rp1.650.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1179,"Jl.TerusanSingkepRupiSukarameSukarame,BandarLampung",Rp150.000.000,Bandar Lampung,105.2643742,-5.4460713
1180,"KomplekBejiPermai,TanahBaruTanahBaru,Depok",Rp1.100.000.000,Depok,106.8138131,-6.4074657
1181,"JlMochKahfi1CiganjurJagakarsa,JakartaSelatan",Rp1.600.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1182,"JlMochKahfi1CiganjurJagakarsa,JakartaSelatan",Rp1.600.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1183,"JlWarungSila-JagakarsaJagakarsa,JakartaSelatan",Rp1.850.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1184,"WayHalimPermai,BandarLampung",Rp100.000.000,Bandar Lampung,105.2643742,-5.4460713
1185,"BintaroSektor9Bintaro,TangerangSelatan",Rp12.000.000.000,Tangerang,106.6384468,-6.1760311
1186,"Jl.Batusari,Ds.Buahbatu,Kec.Bojongsoang,Kab.Bandung.(Ciwastra)Buahbatu(Margacinta),Bandung",Rp450.760.000,Bandung,107.6049539,-6.9344694
1187,"cisarantenCisantren,Bandung",Rp485.000.000,Bandung,107.6049539,-6.9344694
1188,"Jl.PemudaRaya,SasakPanjang,TajurHalang,BogorCitayam,Depok",Rp352.500.000,Depok,106.8138131,-6.4074657
1189,"jlnbojongsariBuahbatu,Bandung",Rp257.000.000,Bandung,107.6049539,-6.9344694
1190,"Cimanggis,Depok",Rp550.000.000,Depok,106.8138131,-6.4074657
1191,"MedokanAyu,Surabaya",Rp435.000.000,Surabaya,112.7378266,-7.2459717
1192,"Jl.SentotPrawiroDirjo,DesaKutoanyarKecamatanTulungagungKabupatenTulungagungTulungagung",Kontakagenuntukharga,Tulungagung,111.89964078880708,-8.07290355
1193,"Indonesia,42442,Cilegon,JalanIrSutamiCitangkil,Cilegon",Rp150.500.000,Cilegon,106.0537688,-6.017389
1194,"Pakem,Sleman",Rp235.155.000,Sleman,110.38129042693123,-7.6894175
1195,"AmbarketawangBalecaturGampingSlemanYogyakartaGamping,Sleman",Rp214.000.000,Sleman,110.38129042693123,-7.6894175
1196,"Sepatan,Tangerang",Rp400.000.000,Tangerang,106.6384468,-6.1760311
1197,"JlnAlilaVillasPecatu,BaliPecatu,Badung",Rp60.000.000.000,Badung,113.3703238,-7.1227296
1198,"ScientiaGardenGadingSerpong,Tangerang",Rp3.450.000.000,Tangerang,106.6384468,-6.1760311
1199,"JalanLaksdaAdiSuciptoKM7(FlyOverJanti),Caturtunggal,Sleman",Rp594.170.000,Sleman,110.38129042693123,-7.6894175
1200,"gentanpurbayanPajang,Solo",Rp750.000.000,Solo,110.828448,-7.5692462
1201,"GadingSerpong,Tangerang",Rp1.031.000.000,Tangerang,106.6384468,-6.1760311
1202,"LalungkaranganyarNgijo,Karanganyar",Rp150.500.000,Karanganyar,111.06980026754411,-7.6196965
1203,"Cimanggis,Depok",Rp550.000.000,Depok,106.8138131,-6.4074657
1204,"MedokanAyu,Surabaya",Rp435.000.000,Surabaya,112.7378266,-7.2459717
1205,"Jl.SentotPrawiroDirjo,DesaKutoanyarKecamatanTulungagungKabupatenTulungagungTulungagung",Kontakagenuntukharga,Tulungagung,111.89964078880708,-8.07290355
1206,"Jl.RayaPemdaCurug.KarawaciTangerangKarawaci,Tangerang",Rp753.300.000,Tangerang,106.6384468,-6.1760311
1207,"Cibitung,Bekasi",Rp168.000.000,Bekasi,106.9945444,-6.2349858
1208,"Indonesia,40141,BandungKota,JalanCiumbuleuitCiumbuleuit,Bandung",Rp600.000.000,Bandung,107.6049539,-6.9344694
1209,"JlriungbandungrancasariRancasari,Bandung",Rp600.000.000,Bandung,107.6049539,-6.9344694
1210,"CiracasCiracas,JakartaTimur",Rp1.550.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1211,"Jl.BakantambundesapucungCikampek,Karawang",Rp365.000.000,Karawang,107.307897,-6.3042012
1212,"PeninggilanjlhajiyusufCiledug,Tangerang",Rp495.000.000,Tangerang,106.6384468,-6.1760311
1213,"Setu,Bekasi",Rp393.498.000,Bekasi,106.9945444,-6.2349858
1214,"SummareconBekasi,Bekasi",Rp2.250.000.000,Bekasi,106.9945444,-6.2349858
1215,"jlkarya3Sako,Palembang",Rp400.000.000,Palembang,104.756857,-2.9888297
1216,"Antapani,Bandung",Rp580.000.000,Bandung,107.6049539,-6.9344694
1217,"Jagakarsa,JakartaSelatan",Rp1.512.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1218,"SelatanBintaroTangerangCiputat,TangerangSelatan",Rp789.000.000,Tangerang,106.6384468,-6.1760311
1219,"Jl.RayaCisokaMeguCisoka,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
1220,"Indonesia,15131,TangerangKota,JalanRayaKutabumiPasarKemis,Tangerang",Rp57.200.000.000,Tangerang,106.6384468,-6.1760311
1221,"Sunter,JakartaUtara",Rp2.200.000.000,Jakarta Utara,106.90069022428446,-6.136197
1222,"Jl.CaradamaiMekarwangiGivalandBogorKotaCilebutCilebut,Bogor",Rp500.000.000,Bogor,106.7972421,-6.5962986
1223,"Cibubur,JakartaTimur",Rp800.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1224,"BukitCimangguCity,KencanaResidence,ClusterCharnwoodTanahSareal,Bogor",Rp2.200.000.000,Bogor,106.7972421,-6.5962986
1225,"TelukPucung,Bekasi",Rp925.000.000,Bekasi,106.9945444,-6.2349858
1226,MuaraBaruJakartaUtara,Kontakagenuntukharga,Jakarta Utara,106.90069022428446,-6.136197
1227,"HarapanJaya,Bekasi",Rp800.000.000,Bekasi,106.9945444,-6.2349858
1228,"DurenSawit,JakartaTimur",Rp3.800.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1229,"JlPuloRayaKebayoranBaru,JakartaSelatan",Rp6.800.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1230,"Jl.SriwijayaNo.23Kuta,Badung",Rp23.000.000.000,Badung,113.3703238,-7.1227296
1231,"Indonesia,13890,JakartaTimur,Cipayung,JalanBambuApusRayaCipayung,JakartaTimur",Rp10.000.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1232,"Kalideres,JakartaBarat",Rp1.600.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1233,"JL.RAYACITAYAMBojonggede,Bogor",Rp130.000.000,Bogor,106.7972421,-6.5962986
1234,"Legok,Tangerang",Rp509.000.000,Tangerang,106.6384468,-6.1760311
1235,"Maumbi,DekatTransmartManado",Rp400.000.000,Manado,124.8408708,1.4900578
1236,"JalaGodeaKm8Gamping,Sleman",Rp750.000.000,Sleman,110.38129042693123,-7.6894175
1237,"JalanVeteranRayaJakartaSelatanTanahKusir,JakartaSelatan",Rp14.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1238,"KotaWisataCibubur,JakartaTimur",Rp2.100.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1239,"JalanrayacigedangLuragung,Kuningan",Rp18.000.000,Kuningan,110.41436589495956,-6.96153255
1240,"JalanrayatajurCiteureup,Bogor",Rp198.000.000,Bogor,106.7972421,-6.5962986
1241,"Perumahanserpongsuraditaresidence,cisauktangerangCisauk,Tangerang",Rp480.000.000,Tangerang,106.6384468,-6.1760311
1242,"Sekip,Medan",Rp2.500.000.000,Medan,98.6738261,3.5896654
1243,Bantul,Rp155.000.000,Bantul,110.38555335898621,-7.89825435
1244,Sidoarjo,Rp250.000.000,Sidoarjo,112.66022171549456,-7.4559622
1245,"BumiSerpongDamai,TangerangSelatan",Rp533.213.000,Tangerang,106.6384468,-6.1760311
1246,"BambuapusCipayung,JakartaTimur",Rp1.500.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1247,"PondokGede,Bekasi",Rp4.500.000.000,Bekasi,106.9945444,-6.2349858
1248,"Padasuka,Cimahi",Rp1.200.000.000,Cimahi,107.5423099,-6.8731527
1249,"Jatiwarna,Bekasi",Rp495.000.000,Bekasi,106.9945444,-6.2349858
1250,"JlnsupriyadiMejayan,Madiun",Kontakagenuntukharga,Madiun,111.67319262808837,-7.61188765
1251,"Indonesia,Denpasar,JalanHangTuahSanur,Denpasar",Rp1.300.000.000,Denpasar,115.2191175,-8.6524973
1252,VillapermatapausQno.23.Jl.PausPekanbaru,Rp530.000.000,Pekanbaru,101.4515727,0.5262455
1253,"Indonesia,TangerangSelatan,PamulangPamulang,TangerangSelatan",Rp575.000.000,Tangerang,106.6384468,-6.1760311
1254,"Gedongan,Karanganyar",Rp205.000.000,Karanganyar,111.06980026754411,-7.6196965
1255,"Condet(JakartaTimur)Condet,JakartaTimur",Rp12.500.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1256,"Dago,Bandung",Rp9.800.000.000,Bandung,107.6049539,-6.9344694
1257,"pasarmanggisSetiaBudi,JakartaSelatan",Rp13.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1258,"Indonesia,16365,BogorKabupaten,JalanRayaSudamanikParungPanjang,Bogor",Rp311.250.000,Bogor,106.7972421,-6.5962986
1259,"JlHSulaimanKpPerigi,Bedahan,SawanganDepokSawangan,Depok",Rp234.000.000,Depok,106.8138131,-6.4074657
1260,"Jl.SungaiTiramCilincing,JakartaUtara",Rp12.720.000.000,Jakarta Utara,106.90069022428446,-6.136197
1261,"Mumbul,Badung",Rp790.000.000,Badung,113.3703238,-7.1227296
1262,"BumiSerpongDamai,TangerangSelatan",Rp3.300.000.000,Tangerang,106.6384468,-6.1760311
1263,"Harjamukti,Depok",Rp31.200.000.000,Depok,106.8138131,-6.4074657
